SaleDate,ProductID,ProductCategory,SalesQuantity,SalesAmount,StoreLocation
2023-03-28,1283,Edibles,18,192.70993875880833,Colorado Springs
2023-03-29,1878,Flower,46,46.0031277209248,Denver
2023-03-30,1959,Concentrates,24,138.5139818304329,Boulder
2023-03-31,1480,Flower,8,27.531110866924926,Fort Collins
2023-04-01,1452,Concentrates,30,148.6082164288932,Denver
2023-04-02,1828,Flower,44,75.98465656900817,Denver
2023-04-03,1815,Topicals,10,139.3995212287846,Colorado Springs
2023-04-04,1658,Vape,23,80.8465367484138,Denver
2023-04-05,1515,Vape,49,37.65782686831479,Denver
2023-04-06,1546,Edibles,11,87.160896295486,Boulder
2023-04-07,1191,Concentrates,2,31.407970060610104,Fort Collins
2023-04-08,1048,Concentrates,26,119.6078222456197,Colorado Springs
2023-04-09,1511,Concentrates,36,17.780791108401157,Colorado Springs
2023-04-10,1016,Topicals,33,110.19073912397334,Denver
2023-04-11,1171,Concentrates,47,178.41004294815275,Boulder
2023-04-12,1219,Vape,13,169.1959213226789,Denver
2023-04-13,1157,Topicals,40,177.7285229290344,Denver
2023-04-14,1476,Flower,25,185.1892724041504,Colorado Springs
2023-04-15,1045,Concentrates,4,29.860298696381903,Denver
2023-04-16,1372,Concentrates,42,34.46196854638548,Denver
2023-04-17,1517,Flower,19,115.83129319949444,Boulder
2023-04-18,1098,Concentrates,18,179.85480700064156,Colorado Springs
2023-04-19,1891,Flower,37,195.12639673956585,Fort Collins
2023-04-20,1744,Topicals,30,18.78976429459999,Boulder
2023-04-21,1036,Vape,19,77.59707599812543,Boulder
2023-04-22,1279,Flower,23,50.44990838539876,Boulder
2023-04-23,1348,Edibles,16,153.63351129693714,Colorado Springs
2023-04-24,1496,Flower,1,131.63683502203608,Denver
2023-04-25,1301,Concentrates,12,32.77872598193063,Fort Collins
2023-04-26,1180,Topicals,24,101.86919279934459,Colorado Springs
2023-04-27,1606,Topicals,34,140.23369925054536,Denver
2023-04-28,1098,Flower,8,158.01102484556716,Boulder
2023-04-29,1699,Vape,18,13.810014858961619,Colorado Springs
2023-04-30,1992,Edibles,48,179.18921905693907,Denver
2023-05-01,1115,Topicals,5,118.16346276059964,Fort Collins
2023-05-02,1190,Concentrates,26,164.2627318423819,Fort Collins
2023-05-03,1252,Concentrates,30,163.50822570271384,Denver
2023-05-04,1980,Vape,13,46.07200545148414,Colorado Springs
2023-05-05,1927,Topicals,19,30.93270284819029,Boulder
2023-05-06,1982,Flower,29,147.04458110502708,Denver
2023-05-07,1160,Concentrates,3,39.721114576107624,Boulder
2023-05-08,1255,Vape,26,171.48812336689753,Fort Collins
2023-05-09,1322,Topicals,40,147.97600193379998,Denver
2023-05-10,1127,Topicals,12,169.9468192293999,Fort Collins
2023-05-11,1017,Topicals,2,66.81240912577576,Boulder
2023-05-12,1792,Topicals,11,70.15363147800812,Boulder
2023-05-13,1734,Topicals,44,137.53209570580034,Denver
2023-05-14,1565,Concentrates,28,15.974731461200033,Denver
2023-05-15,1569,Vape,18,148.0343818041103,Denver
2023-05-16,1322,Topicals,13,168.79878346237425,Fort Collins
2023-05-17,1871,Edibles,37,88.88108145477976,Boulder
2023-05-18,1685,Edibles,22,155.32697771680904,Boulder
2023-05-19,1791,Vape,12,43.17607422662977,Fort Collins
2023-05-20,1625,Flower,2,71.22947482570208,Denver
2023-05-21,1287,Flower,37,195.1179429909907,Colorado Springs
2023-05-22,1942,Flower,7,197.402352976424,Denver
2023-05-23,1853,Edibles,26,107.39496007410172,Colorado Springs
2023-05-24,1662,Flower,26,187.5112603781366,Colorado Springs
2023-05-25,1961,Concentrates,24,109.31882883080237,Fort Collins
2023-05-26,1638,Topicals,12,65.40174435061988,Boulder
2023-05-27,1154,Edibles,16,60.71086473876665,Boulder
2023-05-28,1489,Vape,23,186.60608401994827,Boulder
2023-05-29,1385,Vape,40,42.76481390503323,Boulder
2023-05-30,1985,Topicals,9,120.13016705834545,Fort Collins
2023-05-31,1784,Edibles,32,115.54976293191673,Colorado Springs
2023-06-01,1103,Flower,15,150.52812008406903,Boulder
2023-06-02,1928,Flower,37,104.8561524297072,Colorado Springs
2023-06-03,1392,Concentrates,13,61.734275534545496,Fort Collins
2023-06-04,1810,Concentrates,5,42.185334929999925,Denver
2023-06-05,1245,Flower,11,127.95557266611944,Fort Collins
2023-06-06,1175,Vape,10,146.6082438021143,Boulder
2023-06-07,1038,Vape,13,118.20904294958619,Denver
2023-06-08,1476,Concentrates,41,150.286742653027,Fort Collins
2023-06-09,1681,Topicals,46,36.88902846549243,Fort Collins
2023-06-10,1758,Flower,15,177.66933703919574,Colorado Springs
2023-06-11,1537,Concentrates,42,120.65514659761558,Fort Collins
2023-06-12,1866,Concentrates,7,34.10034610959346,Denver
2023-06-13,1817,Flower,40,97.76578879908965,Fort Collins
2023-06-14,1920,Flower,28,170.51043019452317,Boulder
2023-06-15,1407,Vape,32,180.53681675610042,Colorado Springs
2023-06-16,1524,Topicals,35,60.283405949764685,Denver
2023-06-17,1827,Topicals,15,145.14050669498607,Denver
2023-06-18,1505,Flower,48,28.99719702191757,Fort Collins
2023-06-19,1902,Edibles,36,16.373715568309983,Boulder
2023-06-20,1824,Concentrates,21,116.47580122578913,Colorado Springs
2023-06-21,1035,Concentrates,6,142.01724007234392,Denver
2023-06-22,1684,Flower,1,161.1994789235354,Colorado Springs
2023-06-23,1019,Edibles,4,74.64108530651359,Fort Collins
2023-06-24,1320,Vape,11,11.239827981488528,Boulder
2023-06-25,1775,Flower,44,101.10865505115723,Fort Collins
2023-06-26,1511,Flower,26,13.012173620977727,Colorado Springs
2023-06-27,1399,Concentrates,37,27.477057027451988,Fort Collins
2023-06-28,1653,Flower,23,72.07091428103219,Colorado Springs
2023-06-29,1971,Flower,29,93.06268941643367,Denver
2023-06-30,1882,Flower,21,63.09919383363323,Denver
2023-07-01,1470,Concentrates,48,120.55440063589448,Fort Collins
2023-07-02,1142,Vape,45,20.516459951438087,Denver
2023-07-03,1091,Vape,45,37.4701449455211,Colorado Springs
2023-07-04,1353,Flower,49,142.09909614353236,Denver
2023-07-05,1833,Concentrates,27,37.006762183604366,Boulder
2023-07-06,1799,Vape,39,131.55728829838029,Boulder
2023-07-07,1726,Vape,40,20.390077943139456,Fort Collins
2023-07-08,1958,Vape,13,87.40263303263667,Fort Collins
2023-07-09,1853,Concentrates,23,43.707799323024645,Fort Collins
2023-07-10,1050,Concentrates,16,30.83089368168542,Fort Collins
2023-07-11,1664,Flower,30,117.73622886523323,Colorado Springs
2023-07-12,1697,Topicals,4,186.38379668106813,Colorado Springs
2023-07-13,1574,Vape,40,20.409539105474277,Boulder
2023-07-14,1189,Topicals,16,90.0953071614265,Colorado Springs
2023-07-15,1124,Concentrates,31,144.4317331716343,Denver
2023-07-16,1149,Concentrates,42,97.91068802068713,Boulder
2023-07-17,1313,Concentrates,25,163.2342297599966,Fort Collins
2023-07-18,1569,Topicals,44,44.13261001418502,Fort Collins
2023-07-19,1341,Concentrates,12,192.3228989552707,Colorado Springs
2023-07-20,1304,Flower,26,83.1808992767827,Boulder
2023-07-21,1691,Concentrates,37,74.89823025941227,Colorado Springs
2023-07-22,1681,Edibles,48,176.17510095560152,Colorado Springs
2023-07-23,1837,Topicals,33,117.13473605943565,Colorado Springs
2023-07-24,1782,Edibles,28,108.12442496153609,Boulder
2023-07-25,1053,Concentrates,9,148.12580471040187,Fort Collins
2023-07-26,1443,Flower,12,120.16850527340718,Denver
2023-07-27,1612,Vape,5,40.87797250385191,Fort Collins
2023-07-28,1992,Concentrates,28,138.09754834433664,Boulder
2023-07-29,1263,Flower,35,35.359087063604406,Fort Collins
2023-07-30,1052,Topicals,5,163.11296401347178,Fort Collins
2023-07-31,1571,Edibles,34,198.0499535653315,Denver
2023-08-01,1619,Edibles,46,81.7036487452075,Fort Collins
2023-08-02,1004,Edibles,34,94.50362065838239,Fort Collins
2023-08-03,1102,Topicals,13,18.82239454173434,Fort Collins
2023-08-04,1195,Flower,39,12.609305735689874,Colorado Springs
2023-08-05,1773,Topicals,42,185.06967362650227,Boulder
2023-08-06,1876,Edibles,45,34.438571483446495,Boulder
2023-08-07,1991,Concentrates,48,94.69796203629936,Denver
2023-08-08,1883,Vape,14,164.91737853255668,Colorado Springs
2023-08-09,1349,Topicals,11,178.97056438638072,Colorado Springs
2023-08-10,1046,Topicals,42,108.68556020385886,Fort Collins
2023-08-11,1866,Flower,38,117.35617974543047,Boulder
2023-08-12,1822,Flower,4,137.2399547680218,Denver
2023-08-13,1935,Topicals,33,192.6626693273059,Colorado Springs
2023-08-14,1819,Edibles,7,124.50729257945596,Fort Collins
2023-08-15,1655,Vape,41,116.30029929670579,Denver
2023-08-16,1268,Flower,8,12.761485700538229,Colorado Springs
2023-08-17,1369,Edibles,37,25.380443384247656,Denver
2023-08-18,1635,Concentrates,10,119.66260905855928,Colorado Springs
2023-08-19,1105,Flower,43,187.8856736833686,Denver
2023-08-20,1669,Edibles,15,174.67135619588504,Colorado Springs
2023-08-21,1658,Edibles,38,196.68999536851888,Colorado Springs
2023-08-22,1656,Vape,15,110.28846713664205,Denver
2023-08-23,1119,Vape,5,159.7068783031757,Colorado Springs
2023-08-24,1830,Concentrates,29,169.67606298297468,Colorado Springs
2023-08-25,1786,Edibles,19,133.12601489286374,Colorado Springs
2023-08-26,1603,Edibles,10,74.36248180075637,Denver
2023-08-27,1057,Vape,12,99.29590258498094,Denver
2023-08-28,1950,Flower,4,173.00424372627788,Colorado Springs
2023-08-29,1345,Flower,31,66.72410593661115,Colorado Springs
2023-08-30,1740,Topicals,18,185.51119494066322,Denver
2023-08-31,1473,Vape,16,53.663204870306366,Fort Collins
2023-09-01,1116,Topicals,40,152.40811887978833,Colorado Springs
2023-09-02,1829,Vape,36,129.8062545256903,Fort Collins
2023-09-03,1790,Concentrates,25,152.42389381294484,Denver
2023-09-04,1126,Edibles,23,93.09603876219302,Colorado Springs
2023-09-05,1392,Concentrates,12,187.20180188525708,Fort Collins
2023-09-06,1907,Vape,34,130.1697184581807,Denver
2023-09-07,1640,Edibles,36,64.7762028653087,Fort Collins
2023-09-08,1057,Flower,37,131.3064634239073,Boulder
2023-09-09,1633,Flower,3,64.49499196933593,Denver
2023-09-10,1512,Topicals,9,65.79015443437609,Boulder
2023-09-11,1750,Vape,18,85.9237172079649,Denver
2023-09-12,1801,Vape,43,171.9617793381326,Denver
2023-09-13,1095,Flower,35,105.05659613485848,Colorado Springs
2023-09-14,1637,Concentrates,34,138.9911600237394,Boulder
2023-09-15,1117,Edibles,41,84.47387065214798,Boulder
2023-09-16,1559,Concentrates,14,60.085033563307476,Boulder
2023-09-17,1600,Concentrates,4,191.38163053608395,Denver
2023-09-18,1487,Flower,29,124.6804369533819,Boulder
2023-09-19,1236,Flower,41,187.45075433071648,Boulder
2023-09-20,1884,Flower,45,48.64847041767986,Colorado Springs
2023-09-21,1896,Topicals,15,37.90989114345722,Fort Collins
2023-09-22,1271,Concentrates,28,172.6063523535417,Fort Collins
2023-09-23,1188,Vape,42,139.37427039727777,Boulder
2023-09-24,1998,Edibles,16,45.44991485819185,Boulder
2023-09-25,1703,Topicals,12,61.17834312607217,Boulder
2023-09-26,1446,Vape,5,162.12614888980912,Boulder
2023-09-27,1580,Concentrates,34,96.23503779922785,Fort Collins
2023-09-28,1789,Flower,42,137.40269623615728,Colorado Springs
2023-09-29,1860,Concentrates,1,70.48688420584207,Denver
2023-09-30,1246,Edibles,39,82.43369102722657,Boulder
2023-10-01,1962,Topicals,32,198.23538613838997,Boulder
2023-10-02,1075,Topicals,26,57.04724656319652,Fort Collins
2023-10-03,1153,Edibles,17,106.22671163693767,Boulder
2023-10-04,1655,Vape,48,170.4364452062011,Colorado Springs
2023-10-05,1434,Vape,27,55.45241059651301,Colorado Springs
2023-10-06,1996,Topicals,24,88.89061377002284,Boulder
2023-10-07,1085,Topicals,35,126.86734460029778,Fort Collins
2023-10-08,1696,Flower,46,101.42574878026947,Boulder
2023-10-09,1284,Vape,42,97.30543064836031,Boulder
2023-10-10,1973,Edibles,39,78.87684895120348,Fort Collins
2023-10-11,1219,Vape,26,121.46280227723577,Colorado Springs
2023-10-12,1068,Flower,49,128.63081260548597,Denver
2023-10-13,1046,Topicals,38,134.1250127712589,Boulder
2023-10-14,1093,Topicals,23,23.36994050214557,Colorado Springs
2023-10-15,1749,Flower,22,129.8964933852893,Boulder
2023-10-16,1957,Edibles,4,191.11506396843424,Denver
2023-10-17,1452,Topicals,49,112.7873847503359,Fort Collins
2023-10-18,1203,Concentrates,9,145.90074567675643,Colorado Springs
2023-10-19,1911,Topicals,4,115.77913847425138,Denver
2023-10-20,1217,Concentrates,7,172.40071753247597,Boulder
2023-10-21,1473,Flower,23,186.62078797353809,Denver
2023-10-22,1431,Flower,2,45.001780866308266,Colorado Springs
2023-10-23,1340,Topicals,49,93.00340694585405,Fort Collins
2023-10-24,1550,Vape,24,84.55259917721705,Boulder
2023-10-25,1611,Concentrates,40,86.99087342686295,Fort Collins
2023-10-26,1288,Edibles,31,33.84959443329642,Fort Collins
2023-10-27,1253,Topicals,47,164.58698793633667,Denver
2023-10-28,1733,Edibles,31,16.795586172837698,Denver
2023-10-29,1356,Topicals,47,110.36305546815981,Colorado Springs
2023-10-30,1022,Vape,40,135.75689372849132,Colorado Springs
2023-10-31,1761,Vape,48,49.41919323118667,Fort Collins
2023-11-01,1521,Vape,43,182.11153649877116,Colorado Springs
2023-11-02,1757,Vape,34,169.3243493347107,Fort Collins
2023-11-03,1836,Flower,24,99.5059086019458,Boulder
2023-11-04,1099,Flower,49,88.11829714462635,Fort Collins
2023-11-05,1801,Concentrates,26,54.947905790109004,Colorado Springs
2023-11-06,1179,Edibles,16,148.6987126825431,Colorado Springs
2023-11-07,1222,Topicals,47,35.03132193007319,Fort Collins
2023-11-08,1905,Topicals,13,139.24517323031878,Denver
2023-11-09,1761,Flower,15,170.06682736249857,Fort Collins
2023-11-10,1658,Topicals,27,53.40959942423451,Fort Collins
2023-11-11,1441,Flower,4,174.62120655076367,Denver
2023-11-12,1607,Concentrates,16,16.331407893506608,Boulder
2023-11-13,1768,Edibles,30,183.4296032234398,Denver
2023-11-14,1324,Concentrates,44,32.48882329174663,Colorado Springs
2023-11-15,1515,Vape,30,132.6942438082262,Denver
2023-11-16,1015,Vape,36,57.515669093648945,Colorado Springs
2023-11-17,1791,Vape,3,168.9449543222266,Colorado Springs
2023-11-18,1335,Concentrates,22,107.33706857393864,Fort Collins
2023-11-19,1758,Topicals,49,35.69582633683525,Fort Collins
2023-11-20,1257,Edibles,22,118.4883985519359,Boulder
2023-11-21,1496,Vape,49,87.4976959374268,Colorado Springs
2023-11-22,1987,Vape,12,135.67508515648922,Fort Collins
2023-11-23,1895,Vape,21,177.5616241050573,Colorado Springs
2023-11-24,1159,Edibles,4,87.7839349248495,Boulder
2023-11-25,1474,Vape,31,65.07732911143333,Colorado Springs
2023-11-26,1851,Edibles,44,12.757867960245672,Boulder
2023-11-27,1663,Vape,31,119.21941719337623,Boulder
2023-11-28,1907,Concentrates,23,86.43220581197237,Boulder
2023-11-29,1689,Concentrates,20,81.18335161281746,Fort Collins
2023-11-30,1674,Edibles,15,44.75771104400038,Denver
2023-12-01,1379,Concentrates,23,91.71051558634211,Denver
2023-12-02,1544,Edibles,28,197.04397118083997,Fort Collins
2023-12-03,1928,Concentrates,16,66.57328919772642,Colorado Springs
2023-12-04,1956,Concentrates,37,123.94383854753904,Fort Collins
2023-12-05,1690,Edibles,21,157.5325074499767,Colorado Springs
2023-12-06,1426,Topicals,15,152.33998640354102,Boulder
2023-12-07,1612,Concentrates,17,72.46711462359224,Fort Collins
2023-12-08,1267,Vape,37,126.06341586820157,Denver
2023-12-09,1834,Topicals,13,175.54029020132987,Colorado Springs
2023-12-10,1576,Edibles,19,12.93501126928481,Fort Collins
2023-12-11,1416,Topicals,30,92.78952780022846,Fort Collins
2023-12-12,1167,Flower,45,52.611949465962,Colorado Springs
2023-12-13,1841,Flower,18,83.8401351757794,Boulder
2023-12-14,1042,Concentrates,14,89.03802551529591,Boulder
2023-12-15,1555,Concentrates,36,151.86748330946102,Boulder
2023-12-16,1284,Vape,36,27.8261557551342,Boulder
2023-12-17,1396,Topicals,20,107.39094159517698,Colorado Springs
2023-12-18,1011,Flower,19,117.1970104417616,Denver
2023-12-19,1606,Concentrates,45,103.88994467484284,Fort Collins
2023-12-20,1301,Topicals,44,149.05591808191681,Fort Collins
2023-12-21,1897,Concentrates,7,82.920338622301,Boulder
2023-12-22,1252,Concentrates,44,189.54374209161446,Colorado Springs
2023-12-23,1498,Flower,4,101.54265408239885,Denver
2023-12-24,1753,Flower,34,118.53064282681154,Denver
2023-12-25,1034,Concentrates,2,166.8508564358824,Fort Collins
2023-12-26,1726,Edibles,5,62.29486012691327,Boulder
2023-12-27,1848,Concentrates,10,24.288385464932468,Fort Collins
2023-12-28,1089,Concentrates,32,144.47895588887167,Fort Collins
2023-12-29,1775,Vape,42,101.77225255419195,Denver
2023-12-30,1604,Vape,41,180.335807682209,Colorado Springs
2023-12-31,1921,Vape,13,196.70920925726247,Denver
2023-01-01,1969,Edibles,39,85.83077660919855,Fort Collins
2023-01-02,1601,Edibles,5,88.93341308933556,Boulder
2023-01-03,1417,Concentrates,10,87.51289441908803,Boulder
2023-01-04,1114,Vape,10,71.66528084887597,Colorado Springs
2023-01-05,1616,Edibles,38,158.52054857561552,Colorado Springs
2023-01-06,1902,Flower,27,154.20919487323826,Colorado Springs
2023-01-07,1195,Concentrates,21,100.94252540459972,Fort Collins
2023-01-08,1825,Topicals,8,18.485631111990763,Fort Collins
2023-01-09,1500,Concentrates,1,68.81626728748395,Colorado Springs
2023-01-10,1625,Topicals,28,65.53757884541912,Boulder
2023-01-11,1492,Vape,49,164.1065767780491,Boulder
2023-01-12,1074,Topicals,39,26.6393589490732,Boulder
2023-01-13,1412,Vape,14,163.0783220181138,Fort Collins
2023-01-14,1375,Flower,21,137.14489391783718,Denver
2023-01-15,1419,Topicals,30,149.16387723478536,Boulder
2023-01-16,1728,Concentrates,21,92.12050564115447,Boulder
2023-01-17,1276,Vape,49,139.14790124033405,Boulder
2023-01-18,1760,Concentrates,9,125.715499494314,Colorado Springs
2023-01-19,1675,Edibles,17,156.1062370934396,Fort Collins
2023-01-20,1393,Vape,5,94.8862685489679,Colorado Springs
2023-01-21,1868,Topicals,31,99.83686873029745,Colorado Springs
2023-01-22,1456,Vape,40,132.27948232056582,Denver
2023-01-23,1919,Concentrates,38,30.53472379661378,Colorado Springs
2023-01-24,1191,Flower,43,92.88644518922028,Denver
2023-01-25,1738,Vape,19,194.67066059936306,Colorado Springs
2023-01-26,1688,Topicals,36,17.134940811408665,Boulder
2023-01-27,1098,Edibles,33,70.04089734461482,Fort Collins
2023-01-28,1547,Flower,13,69.68086562698045,Colorado Springs
2023-01-29,1977,Edibles,14,130.3581826547968,Denver
2023-01-30,1998,Vape,33,30.10206829058658,Fort Collins
2023-01-31,1095,Concentrates,29,129.4233658669836,Denver
2023-02-01,1663,Concentrates,43,28.057645723807692,Boulder
2023-02-02,1662,Topicals,49,28.041193009482893,Colorado Springs
2023-02-03,1189,Concentrates,36,148.35483786581162,Fort Collins
2023-02-04,1735,Flower,44,71.5856830282313,Boulder
2023-02-05,1036,Concentrates,10,195.7103600656121,Colorado Springs
2023-02-06,1779,Topicals,31,17.097057922755436,Colorado Springs
2023-02-07,1368,Vape,6,94.57026610641888,Denver
2023-02-08,1694,Vape,1,31.49582815806449,Denver
2023-02-09,1524,Concentrates,7,76.76200368404065,Boulder
2023-02-10,1278,Edibles,27,199.6622656157196,Denver
2023-02-11,1216,Vape,21,178.88007723032104,Boulder
2023-02-12,1866,Concentrates,28,19.181637682525412,Boulder
2023-02-13,1872,Topicals,16,117.01861032687984,Boulder
2023-02-14,1797,Concentrates,46,133.0862379166428,Denver
2023-02-15,1272,Vape,23,49.811578550523876,Fort Collins
2023-02-16,1880,Topicals,20,37.57005894532555,Boulder
2023-02-17,1061,Concentrates,38,181.83241558644946,Fort Collins
2023-02-18,1595,Flower,25,194.07512388184156,Colorado Springs
2023-02-19,1879,Topicals,28,198.45964289073194,Denver
2023-02-20,1728,Flower,5,160.05473700958055,Denver
2023-02-21,1341,Edibles,21,136.06539318699885,Fort Collins
2023-02-22,1396,Topicals,18,75.6887479166696,Colorado Springs
2023-02-23,1698,Flower,47,42.56567934170297,Colorado Springs
2023-02-24,1018,Vape,6,25.00631387958402,Boulder
2023-02-25,1176,Vape,29,141.72651902478347,Denver
2023-02-26,1611,Edibles,19,159.09744888407806,Colorado Springs
